"ensembl_gene_id"	"hgnc_symbol"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"ENSG00000165309"	"ARMC3"	0.139852011665451	2.07386466051	0.386539786772526	0.734721772743035	0.999984409927665
"ENSG00000165312"	"OTUD1"	0.0857949687740859	4.17653953519357	0.634451424343831	0.593366867372956	0.999984409927665
"ENSG00000165322"	"ARHGAP12"	0.0722249777426505	6.16464858076966	1.57769350553952	0.357581713868066	0.999984409927665
"ENSG00000165323"	"FAT3"	0.0322781768208792	8.94859300918697	0.103457413558965	0.750375757680728	0.999984409927665
"ENSG00000165338"	"HECTD2"	0.0303527969459093	6.0529441587016	0.142155783986026	0.709428094678456	0.999984409927665
"ENSG00000165355"	"FBXO33"	0.0398165684033248	5.35634590450514	0.207031592464652	0.698860252650564	0.999984409927665
"ENSG00000165359"	"INTS6L"	0.118578716453878	4.98833904026882	1.60661366723932	0.315499856086669	0.999984409927665
"ENSG00000165379"	"LRFN5"	0.0378817076015783	6.51576556958953	0.166548184785297	0.686649316231118	0.999984409927665
"ENSG00000165389"	"SPTSSA"	0.190975410429314	3.78176790508872	2.82250289104175	0.303230058107441	0.999984409927665
"ENSG00000165392"	"WRN"	0.055433740918379	4.98770955879393	1.59552326514771	0.64107082921255	0.999984409927665
"ENSG00000165406"	"MARCHF8"	0.0470517801894578	5.10956598763851	0.259217823749399	0.681663479582074	0.999984409927665
"ENSG00000165410"	"CFL2"	0.0583109496202787	5.80184064889152	0.110848037770925	0.741938427985885	0.999984409927665
"ENSG00000165416"	"SUGT1"	0.105375021096583	7.94561268199735	2.83926744544775	0.104348968543883	0.999984409927665
"ENSG00000165417"	"GTF2A1"	0.15975050103542	6.73007648245749	5.15458836090411	0.0320001512418769	0.999984409927665
"ENSG00000165424"	"ZCCHC24"	0.0464225983594059	6.31980385637604	0.036427827244599	0.850166060636536	0.999984409927665
"ENSG00000165434"	"PGM2L1"	0.0734882150973824	8.42781571576233	0.582533871861049	0.452416722699258	0.999984409927665
"ENSG00000165443"	"PHYHIPL"	0.0740936431796764	7.46717816427448	0.671267114612651	0.420301822520527	0.999984409927665
"ENSG00000165449"	"SLC16A9"	0.372608412265525	3.83597114349997	2.03629473838262	0.165873561047495	0.999984409927665
"ENSG00000165457"	"FOLR2"	-0.164031207411056	1.81571283422826	0.139617646619899	0.743251045226496	0.999984409927665
"ENSG00000165458"	"INPPL1"	0.0387265033699157	5.21734554465655	0.141065317895439	0.728905805484202	0.999984409927665
"ENSG00000165474"	"GJB2"	-1.41812067359012	2.09770372228835	2.37236118801274	0.135980919979395	0.999984409927665
